order	sample_id	group	observed_label	fold
399	GSM2797303_Sample_69600	HSC	0.453390086001123	3
400	GSM2797304_Sample_57001	HSC	0.522254473692039	1
401	GSM2797305_Sample_56683	HSC	0.600914927610423	4
402	GSM2797306_Sample_69597	HSC	0.44170349523344	3
403	GSM4432248	PGC	0.48456129175439	2
404	GSM4432249	PGC	0.473225838049702	2
405	GSM4432250	PGC	0.494281667898842	1
406	GSM4432281	PGC	0.521366849431456	1
407	GSM4432282	PGC	0.53733143140349	3
408	D3.5_1_Base_Media_NANOGPos	PGC	0.71510418546582	2
409	D3.5_2_Base_Media_NANOGPos	PGC	0.7251901904738	1
410	D3.5_3_Base_Media_NANOGPos	PGC	0.680585259032092	4
411	D3.5_1_XAV_NANOGPos	PGC	0.699299659528012	4
412	D3.5_2_XAV_NANOGPos	PGC	0.707216820936255	3
413	D3.5_3_XAV_NANOGPos	PGC	0.692324338549333	2
414	GSM1466233	PGC	0.539130481367509	5
415	GSM1466234	PGC	0.592815372995823	1
416	GSM1466241	PGC	0.555193342237168	5
417	GSM1466242	PGC	0.628944772333105	5
418	GSM2099959	iPSC	0.870091441418715	5
419	GSM2099960	iPSC	0.915371778470158	1
420	GSM2099961	iPSC	0.893901424987723	4
421	GSM2099962	iPSC	0.951966410811127	4
422	GSM2099963	iPSC	0.935709600653837	5
423	GSM2099964	iPSC	0.945589181899234	5
424	GSM2099965	iPSC	0.97030791804554	4
425	GSM2099966	iPSC	0.97343549570509	1
426	GSM2099967	iPSC	0.942665655249719	3
427	GSM2099968	iPSC	0.914043969223779	4
428	GSM2099969	iPSC	0.911195280155619	1
429	GSM2099970	iPSC	0.921733091409548	1
430	GSM2099971	iPSC	0.922827780669495	4
431	GSM2099972	iPSC	0.919506377436206	4
432	GSM2099973	iPSC	0.912881776599697	1
433	GSM2099974	iPSC	0.902140144603808	4
434	GSM2099975	iPSC	0.922948873252694	1
435	GSM2099976	iPSC	0.955868499623622	1
436	GSM2099977	iPSC	0.941294492447	5
437	GSM2099978	iPSC	0.965921345172109	2
438	GSM2099979	iPSC	0.955927423099093	3
439	GSM2099980	iPSC	0.958547906621076	1
440	GSM2099981	iPSC	0.948968358180746	2
441	GSM2099982	iPSC	0.934303148233143	5
442	GSM2099983	iPSC	0.941931112394717	3
443	GSM2099984	iPSC	0.94826492819648	4
444	GSM2099985	iPSC	0.939349105441007	1
445	GSM2099986	iPSC	0.956490579920676	5
446	GSM2099987	iPSC	0.921089175322913	3
447	GSM2099988	iPSC	0.86435035798455	2
448	GSM2099989	iPSC	0.923574300110752	5
449	GSM2099990	iPSC	0.921749299834384	4
450	GSM2099991	iPSC	0.925342594105854	3
451	GSM2099992	iPSC	0.921811740828614	5
452	GSM2099993	iPSC	0.980589083312345	3
453	GSM2099994	iPSC	0.974643821880592	5
454	GSM2099995	iPSC	0.979746489999902	5
455	GSM2099996	iPSC	0.956658488816729	5
456	GSM2099997	iPSC	0.964444602766625	2
457	GSM2099998	iPSC	0.916241810305001	4
458	GSM2099999	iPSC	0.903531512401692	2
459	GSM2100000	iPSC	0.911266325133147	2
460	GSM2100001	iPSC	0.910668680979396	2
461	GSM2100002	iPSC	0.920905191248109	4
462	GSM2100003	iPSC	0.918526974454911	1
463	GSM2100004	iPSC	0.899858266818871	3
464	GSM2100005	iPSC	0.921039517856066	4
465	GSM2100006	iPSC	0.920793241754196	5
466	GSM2100007	iPSC	0.92658772164586	2
467	GSM2100008	iPSC	0.931088080904531	2
468	GSM2100009	iPSC	0.920941023066076	2
469	GSM2100010	iPSC	0.919358070209835	5
470	GSM2100011	iPSC	0.9259645266251	4
471	GSM2100012	iPSC	0.890478285368595	4
472	GSM2100013	iPSC	0.831461281687422	2
473	GSM2100014	iPSC	0.937050644101409	2
474	GSM2100015	iPSC	0.953175420684802	2
475	GSM2100016	iPSC	0.935778360750043	4
476	GSM2100017	iPSC	0.920174492303507	3
477	GSM2100018	iPSC	0.901461799935543	1
478	GSM2100019	iPSC	0.923232987988248	1
479	GSM2100020	iPSC	0.869781733100547	3
480	GSM2100021	iPSC	0.920195951587423	2
481	GSM2100022	iPSC	0.863215543869385	1
482	GSM2100023	iPSC	0.934480108001094	4
483	GSM2100024	iPSC	0.941283587427308	4
484	GSM2100025	iPSC	0.936733319849535	2
485	GSM2100026	iPSC	0.887190829985758	5
486	GSM2100027	iPSC	0.905805928862604	3
487	GSM2100028	iPSC	0.896753051607889	4
488	GSM2100029	iPSC	0.960813301426099	5
489	GSM2100030	iPSC	0.954805525683805	3
490	GSM2100031	iPSC	0.961981067346182	1
491	GSM2100032	iPSC	0.911221410630358	5
492	GSM2100033	iPSC	0.913805432056584	4
493	GSM2100034	iPSC	0.90854732607271	1
494	GSM2100035	iPSC	0.891167254990158	5
495	GSM2100036	iPSC	0.878611126128936	5
496	GSM2100037	iPSC	0.903451412398967	5
497	GSM2100038	iPSC	0.867482979084378	2
498	GSM2100039	iPSC	0.843499387452436	1
499	GSM2100040	iPSC	0.843870246126183	5
500	GSM2100041	iPSC	0.848656056216791	3
501	GSM2100042	iPSC	0.890508270183309	2
502	GSM2100043	iPSC	0.893826207919768	4
503	GSM2100044	iPSC	0.885451968367053	1
504	GSM2100045	iPSC	0.91888631702419	4
505	GSM2100046	iPSC	0.925676185867276	2
506	GSM2100047	iPSC	0.933444581533962	4
507	GSM2100048	iPSC	0.934602812420961	3
508	GSM2100049	iPSC	0.964727910477507	5
509	GSM2100050	iPSC	0.942832969941838	5
510	GSM2100051	iPSC	0.940138412773558	2
511	GSM2100052	iPSC	0.949441070005845	1
512	GSM2100053	iPSC	0.963328113571589	3
513	GSM2100054	iPSC	0.973574413054537	4
514	GSM2100055	iPSC	0.93110048691241	3
515	GSM2100056	iPSC	0.941958926210045	3
516	GSM2100057	iPSC	0.935046335757486	4
517	GSM2100058	iPSC	0.936478702539007	3
518	GSM2100059	iPSC	0.939510575225052	2
519	GSM2100060	iPSC	0.936563747073208	5
520	GSM2100061	iPSC	0.940079032346349	1
521	GSM2100062	iPSC	0.920709831466937	2
522	GSM2100063	iPSC	0.935102922041129	1
523	GSM2100064	iPSC	0.862340849284682	4
524	GSM2100065	iPSC	0.892810925024686	1
525	GSM2100066	iPSC	0.893539142259486	3
526	GSM2100067	iPSC	0.867782372996232	4
527	GSM2100068	iPSC	0.861386375553373	2
528	GSM2100069	iPSC	0.922559791002659	1
529	GSM2100070	iPSC	0.933471170029179	3
530	GSM2100071	iPSC	0.936964290685661	2
531	GSM2100072	iPSC	0.906878725554284	4
532	GSM2100073	iPSC	0.898741839874777	1
533	GSM2100074	iPSC	0.908382345368861	3
534	GSM2100075	iPSC	0.989437898138674	3
535	GSM2100076	iPSC	0.971428260629606	4
536	GSM2100077	iPSC	0.961656216531881	3
537	GSM2100078	iPSC	0.981841439565034	2
538	GSM2100079	iPSC	0.968236082641624	1
539	GSM2100080	iPSC	0.986916044992103	1
540	GSM2100081	iPSC	0.918346942831058	3
541	GSM2100082	iPSC	0.921457214728433	1
542	GSM2100083	iPSC	0.895580065179689	2
543	GSM2100084	iPSC	0.883318239455097	3
544	GSM2100085	iPSC	0.901771816944818	2
545	GSM2100086	iPSC	0.881499389001972	1
546	GSM2100087	iPSC	0.860315333718454	3
547	GSM2100088	iPSC	0.884778865887108	5
548	GSM2100089	iPSC	0.958221399908163	5
549	GSM2100090	iPSC	0.974086040588912	4
550	GSM2100091	iPSC	0.951480537285483	1
551	GSM2100092	iPSC	0.968529534300125	3
552	GSM2100093	iPSC	0.955908025664369	2
553	GSM2100094	iPSC	0.974342243715006	4
554	GSM2100095	iPSC	0.963735897956297	4
555	GSM2100096	iPSC	0.955747172583108	2
556	GSM2100097	iPSC	0.953135850220024	3
557	GSM2100098	iPSC	0.968080823254145	5
558	GSM2100099	iPSC	0.90771250210404	5
559	GSM2100100	iPSC	0.954002232335072	4
560	GSM2100101	iPSC	0.90074108864466	2
561	GSM2100102	iPSC	0.933190812178439	2
562	GSM2100103	iPSC	0.947131392858674	3
563	GSM2100104	iPSC	0.952624326832698	5
564	GSM2100105	iPSC	0.862990427455445	2
565	GSM2100106	iPSC	0.879473903455552	3
566	GSM2100107	iPSC	0.916606252538326	5
567	GSM2100108	iPSC	0.934486619273589	2
568	GSM2100109	iPSC	0.935046211527332	2
569	GSM2100110	iPSC	0.950645104342959	4
570	GSM2100111	iPSC	0.926049559021163	3
571	GSM2100112	iPSC	0.927467579921442	5
572	GSM2100113	iPSC	0.93698999387514	4
573	GSM2100114	iPSC	0.952120329289262	4
574	GSM2100115	iPSC	0.929137962448482	2
575	GSM2100116	iPSC	0.959798120278349	1
576	GSM2100117	iPSC	0.93899860149399	2
577	GSM2100118	iPSC	0.951978012980079	1
578	GSM2100119	iPSC	0.973641899917509	3
579	GSM2100120	iPSC	0.973512930922248	4
580	GSM2100121	iPSC	0.961495497699583	4
581	GSM2100122	iPSC	0.892664365549144	1
582	GSM2100123	iPSC	0.915710577673096	4
583	GSM2100124	iPSC	0.936242563486133	4
584	GSM2100125	iPSC	0.945554008179193	1
585	GSM2100126	iPSC	0.931536179665397	3
586	GSM2100127	iPSC	0.929765556818099	3
587	GSM2100128	iPSC	0.922812698123299	1
588	GSM2100129	iPSC	0.911890036900666	4
589	GSM2100130	iPSC	0.903043031251838	5
590	GSM2100131	iPSC	0.926733038903872	1
591	GSM2100132	iPSC	0.938456606093041	2
592	GSM2100133	iPSC	0.931845045980489	2
593	GSM2100134	iPSC	0.951069891743987	3
594	GSM2100135	iPSC	0.953971635634949	3
595	GSM2100136	iPSC	0.937096774749894	2
596	GSM2100137	iPSC	0.928132717580425	1
597	GSM2100138	iPSC	0.920879000507317	2
598	GSM2100139	iPSC	0.913760142920515	5
599	GSM2100140	iPSC	0.887280220163032	5
600	GSM2100141	iPSC	0.91198927604229	1
601	GSM2100142	iPSC	0.915196224049422	5
602	GSM2100143	iPSC	0.951765975547228	4
603	GSM2100144	iPSC	0.945133655246633	4
604	GSM2100145	iPSC	0.937181636695736	1
605	GSM2100146	iPSC	0.887475299629088	4
606	GSM2100147	iPSC	0.919242906116938	4
607	GSM2100148	iPSC	0.910135830425234	3
608	GSM2100149	iPSC	0.946169214251661	1
609	GSM2100150	iPSC	0.936299787692063	1
610	GSM2100151	iPSC	0.945930892152696	4
611	GSM2100152	iPSC	0.924940716056906	2
612	GSM2100153	iPSC	0.946112868077825	4
613	GSM2100154	iPSC	0.825413643375843	3
614	GSM2100155	iPSC	0.898701694125822	5
615	GSM2100156	iPSC	0.894582164616934	3
616	GSM2100157	iPSC	0.903575158302441	3
617	GSM2100158	iPSC	0.933122394500619	2
618	GSM2100159	iPSC	0.950363863151878	2
619	GSM2100160	iPSC	0.953826429951756	4
620	GSM2100161	iPSC	0.936466292290211	5
621	GSM2100162	iPSC	0.944877301902364	3
622	GSM2100163	iPSC	0.943838105783335	1
623	GSM2100164	iPSC	0.928671939333102	1
624	GSM2100165	iPSC	0.894673642426882	4
625	GSM2100166	iPSC	0.939975383587139	3
626	GSM2100167	iPSC	0.945767753220257	2
627	GSM2100168	iPSC	0.947543548544541	5
628	GSM2100169	iPSC	0.935706524035754	4
629	GSM2100170	iPSC	0.909068520749875	1
630	GSM2100171	iPSC	0.903569605777522	3
631	GSM2100172	iPSC	0.899800010771922	1
632	GSM2100173	iPSC	0.898242653447336	3
633	GSM2100174	iPSC	0.794071530127187	3
634	GSM2100175	iPSC	0.905186024212281	4
635	GSM2100176	iPSC	0.898342607058045	4
636	GSM2100177	iPSC	0.907210091726702	4
637	GSM2100178	iPSC	0.954497206610873	3
638	GSM2100179	iPSC	0.911222116769681	2
639	GSM2100180	iPSC	0.915862207945277	5
640	GSM2100181	iPSC	0.905163208122165	1
641	GSM2100182	iPSC	0.956491176092446	4
642	GSM2100183	iPSC	0.941927338310494	2
643	GSM2100184	iPSC	0.971425935994434	5
644	GSM2100185	iPSC	0.943596139513375	5
645	GSM2100186	iPSC	0.943369008290388	3
646	GSM2100187	iPSC	0.94565909716282	2
647	GSM2100188	iPSC	0.937093039483277	5
648	GSM2100189	iPSC	0.926566415206432	5
649	GSM2100190	iPSC	0.899782061145559	1
650	GSM2100191	iPSC	0.925381469723785	5
651	GSM2100192	iPSC	0.918360505537384	2
652	GSM2100193	iPSC	0.932236211599973	5
653	GSM2100194	iPSC	0.874968572953599	1
654	GSM2100195	iPSC	0.951767214696775	4
655	GSM2100196	iPSC	0.901716527616503	5
656	GSM2100197	iPSC	0.94069104849828	1
657	GSM2100198	iPSC	0.942793389775654	4
658	GSM2100199	iPSC	0.925077949733188	2
659	GSM2100200	iPSC	0.925733320132597	1
660	GSM2100201	iPSC	0.903855916479804	5
661	GSM2100202	iPSC	0.896063139259755	3
662	GSM2100203	iPSC	0.898618558755267	5
663	GSM2100204	iPSC	0.904392673450938	3
664	GSM2100205	iPSC	0.954537025194252	2
665	GSM2100206	iPSC	0.942530184353873	2
666	GSM2100207	iPSC	0.945314156517746	2
667	GSM2100208	iPSC	0.890868955067259	3
668	GSM2100209	iPSC	0.911350233644016	2
669	GSM2100210	iPSC	0.908085406302727	2
670	GSM2100211	iPSC	0.92856922348518	2
671	GSM2100212	iPSC	0.941139237612323	3
672	GSM2100213	iPSC	0.957036896757473	5
673	GSM2100214	iPSC	0.903383698412997	5
674	GSM2100215	iPSC	0.88755393098652	2
675	GSM2100216	iPSC	0.916612727404368	4
676	GSM2100217	iPSC	0.897035227948896	5
677	GSM2100218	iPSC	0.911971995948708	5
678	GSM2100219	iPSC	0.914501948768592	1
679	GSM2100220	iPSC	0.944806848331324	5
680	GSM2100221	iPSC	0.958415631279055	1
681	GSM2100222	iPSC	0.927579531092642	1
682	GSM2100223	iPSC	0.946583824549796	5
683	GSM2100224	iPSC	0.937386331216591	3
684	GSM2100225	iPSC	0.931797310961766	1
685	GSM2100226	iPSC	0.977448946024325	4
686	GSM2100227	iPSC	0.96983681875143	2
687	GSM2100228	iPSC	0.99592399889808	4
688	GSM2100229	iPSC	0.934445059518132	4
689	GSM2100230	iPSC	0.933935298896363	5
690	GSM2100231	iPSC	0.932429254771273	1
691	GSM2100232	iPSC	0.964027268465231	4
692	GSM2100233	iPSC	0.953258888583335	1
693	GSM2100234	iPSC	0.962626682115588	4
694	GSM2100235	iPSC	0.916310985954596	4
695	GSM2100236	iPSC	0.918524331339684	1
696	GSM2100237	iPSC	0.924331301504358	5
697	GSM2100238	iPSC	0.909906078563848	4
698	GSM2100239	iPSC	0.919693567846405	2
699	GSM2100240	iPSC	0.869948444295714	3
700	GSM2100241	iPSC	0.883845077897816	3
701	GSM2100242	iPSC	0.91005271329988	3
702	GSM2100243	iPSC	0.92146741390417	5
703	GSM2100244	iPSC	0.943596920853605	5
704	GSM2100245	iPSC	0.950909255934613	5
705	GSM2100246	iPSC	0.942216563287542	3
706	GSM2100247	iPSC	0.936156653666325	2
707	GSM2100248	iPSC	0.92226295112774	5
708	GSM2100249	iPSC	0.932197660804387	3
709	GSM2100250	iPSC	0.948724397112691	1
710	GSM2100251	iPSC	0.943634231861278	2
711	GSM2100252	iPSC	0.938928364309329	1
712	GSM2100253	iPSC	0.897858969308033	1
713	GSM2100254	iPSC	0.923846996310446	5
714	GSM2100255	iPSC	0.895542808282499	3
715	GSM2100256	iPSC	0.89991274722411	2
716	GSM2100257	iPSC	0.895306748918688	1
717	GSM2100258	iPSC	0.882648319930147	1
718	GSM2100259	iPSC	0.941863727580369	1
719	GSM2100260	iPSC	0.931790733642777	3
720	GSM2100261	iPSC	0.959363892378784	3
721	GSM2100262	iPSC	0.891877590716839	4
722	GSM2100263	iPSC	0.903115164421864	1
723	GSM2100264	iPSC	0.901481564617115	3
724	GSM2100265	iPSC	0.966331787751484	3
725	GSM2100266	iPSC	0.961518850655858	3
726	GSM2100267	iPSC	0.962985569336691	3
727	GSM2100268	iPSC	0.916817482457192	2
728	GSM2100269	iPSC	0.920864762229639	2
729	GSM2100270	iPSC	0.916077450430034	2
730	GSM2100271	iPSC	0.887265610426413	2
731	GSM2100272	iPSC	0.880584062742779	5
732	GSM2100273	iPSC	0.886608292015692	3
733	GSM2100274	iPSC	0.88337419089711	4
734	GSM2100275	iPSC	0.889504197909125	4
